DEBUG: SQLALCHEMY_DATABASE_URI = sqlite:////home/sak/Desktop/booking-project/Backend/booking.db
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.148.167.146:5000
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 308-899-129
127.0.0.1 - - [10/Mar/2026 12:25:18] "GET /api/hotels HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:01:56] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:07] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:07] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:11] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:11] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:19] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:19] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:26] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:26] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:34] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:34] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:41] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:41] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:50] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:50] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:57] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:02:57] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:05] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:05] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:12] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:12] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:20] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:20] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:27] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:27] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:35] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:35] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:42] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:42] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:51] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:51] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:58] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:03:58] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:06] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:06] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:13] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:13] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:21] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:21] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:28] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:28] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:36] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:36] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:43] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:43] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:52] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:52] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:59] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:04:59] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:07] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:07] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:14] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:14] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:22] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:22] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:30] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:30] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:38] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:38] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:45] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:45] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:53] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:05:53] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:00] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:00] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:08] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:08] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:15] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:15] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:23] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:23] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:30] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:30] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:39] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:39] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:46] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:46] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:54] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:06:54] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:01] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:01] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:09] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:09] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:16] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:16] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:24] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:24] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:31] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:31] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:40] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:40] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:47] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:47] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:55] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:07:55] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:02] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:02] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:10] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:10] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:17] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:17] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:25] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:25] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "OPTIONS /api/notifications/settings HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/notifications/settings HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/notifications/settings HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:29] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "OPTIONS /api/bookings/admin/all HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "OPTIONS /api/payments HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "GET /api/payments HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "GET /api/bookings/admin/all HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "GET /api/payments HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "GET /static/uploads/profiles/user_1_hotely_admin_logo.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:30] "GET /api/bookings/admin/all HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "OPTIONS /api/hotels/my HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "OPTIONS /api/rooms/types HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "OPTIONS /api/rooms/amenities HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/rooms/amenities HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/rooms/types HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/rooms/amenities HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/rooms/types HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/hotels/my HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /static/uploads/hotel_kiffa.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /static/uploads/hotel_tfeila.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /static/uploads/hotel_rosso.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:31] "GET /api/hotels/my HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:32] "GET /api/payments HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:32] "GET /api/bookings/admin/all HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:32] "GET /api/payments HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:32] "GET /api/bookings/admin/all HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:33] "OPTIONS /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:33] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:33] "GET /api/dashboard/stats HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:36] "OPTIONS /api/reviews HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:36] "GET /api/reviews HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:36] "GET /api/reviews HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "OPTIONS /api/hotels?limit=5&offset=0&search=&guests=0 HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "GET /api/hotels?limit=5&offset=0&search=&guests=0 HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "GET /static/uploads/hotel_azalai.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "GET /static/uploads/hotel_monotel.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "GET /api/hotels?limit=5&offset=0&search=&guests=0 HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:40] "GET /static/uploads/hotel_semiramis.png HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:44] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:44] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:59] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:08:59] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:14] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:14] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:23] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:23] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:29] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:29] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:38] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:38] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:44] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:44] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:53] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:53] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:59] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:09:59] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:10:08] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:10:08] "GET /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:10:15] "OPTIONS /api/notifications HTTP/1.1" 200 -
127.0.0.1 - - [10/Mar/2026 13:10:15] "GET /api/notifications HTTP/1.1" 200 -
